14	0	-58	-63	-85	-68	0	0	0	0	1496800862	
14	-76	0	0	0	0	-69	0	-78	-75	1496800863	
14	-59	0	0	0	0	0	0	0	0	1496800998	
14	-59	-56	-65	-56	-48	-49	-36	-41	-61	14969761	
14	-56	-48	-65	-57	-49	-46	-37	-37	-57	14969800	
14	-58	-53	-66	-57	-47	-43	-42	-37	-55	14969824	
14	-57	-53	-65	-74	-44	-82	-33	-81	-48	14971778	
14	-62	-52	-59	-75	-53	-79	-40	-35	-48	14971781	
14	-62	-52	-58	-75	-52	-49	-33	-35	-49	14971784	
14	-54	-53	-57	-65	-53	-82	-33	-47	-48	14971787	
14	-64	-53	-57	-76	-53	-51	-40	-45	-48	14971790	
14	-57	-50	-61	-75	-41	-49	-39	-44	-47	14971793	
14	-63	-52	-58	-75	-42	-74	-39	-44	-48	14971796	
14	-56	-53	-59	-75	-53	-81	-33	-45	-58	14971799	
14	-57	-54	-54	-76	-54	-48	-33	-44	-49	14971802	
14	-57	-54	-51	-62	-35	-45	-33	-35	-54	14971710	
14	-64	-53	-58	-75	-53	-81	-40	-35	-47	14971712	
14	-57	-52	-58	-75	-44	-53	-32	-45	-48	14971715	
14	-57	-53	-57	-63	-53	-81	-32	-34	-47	14971718	
14	-57	-53	-58	-63	-43	-48	-33	-44	-49	14971721	
14	-64	-53	-63	-64	-52	-80	-39	-34	-48	14971724	
14	-57	-52	-57	-74	-52	-81	-33	-35	-48	14971727	
14	-57	-53	-58	-74	-52	-82	-33	-44	-48	14971730	
14	-56	-53	-58	-74	-43	-78	-33	-35	-49	14971733	
14	-56	-52	-59	-75	-54	-81	-40	-34	-48	14971736	
14	-57	-53	-58	-63	-50	-54	-32	-36	-48	14971739	
