13	-57	-47	-54	-59	-42	-43	-43	-38	-40	14974267	
13	-60	-46	-52	-59	-40	-42	-42	-36	-36	14974268	
13	-59	-48	-54	-60	-43	-43	-41	-36	-39	14974269	
13	-61	-46	-55	-60	-44	-42	-41	-36	-39	14974270	
13	-60	-48	-54	-60	-44	-42	-43	-37	-39	14974271	
13	-61	-46	-54	-60	-43	-43	-42	-36	-38	14974272	
13	-61	-48	-55	-58	-43	-42	-42	-35	-39	14974273	
13	-57	-47	-54	-59	-43	-42	-44	-36	-39	14974274	
13	-60	-48	-55	-60	-43	-43	-43	-35	-38	14974275	
13	-57	-47	-54	-61	-42	-43	-40	-37	-39	14974276	
13	-61	-47	-55	-61	-43	-42	-42	-34	-38	14974277	
13	-61	-44	-55	-62	-43	-43	-41	-35	-39	14974278	
13	-59	-48	-54	-61	-43	-51	-42	-36	-39	14974279	
13	-61	-48	-55	-61	-42	-45	-40	-36	-39	14974280	
13	-56	-48	-54	-58	-42	-41	-42	-37	-39	14974281	
13	-61	-50	-55	-59	-42	-42	-40	-34	-39	14974282	
13	-62	-46	-54	-60	-42	-43	-39	-36	-40	14974283	
13	-61	-50	-56	-61	-42	-43	-40	-37	-39	14974284	
13	-61	-48	-54	-61	-42	-43	-40	-35	-39	14974285	
13	-61	-50	-57	-60	-42	-42	-40	-34	-39	14974286	
13	-62	-48	-55	-60	-42	-40	-39	-34	-38	14974287	
13	-61	-50	-54	-59	-41	-42	-39	-36	-39	14974288	
13	-60	-50	-54	-60	-42	-44	-42	-34	-38	14974289	
13	-61	-48	-54	-62	-42	-43	-39	-36	-39	14974290	
13	-62	-50	-56	-62	-41	-40	-41	-37	-39	14974291	
13	-63	-50	-55	-61	-42	-43	-42	-37	-38	14974292	
13	-62	-48	-55	-59	-42	-41	-42	-34	-38	14974293	
13	-61	-50	-55	-61	-42	-42	-40	-34	-39	14974294	
13	-62	-50	-56	-59	-42	-42	-40	-37	-38	14974295	
13	-62	-47	-54	-60	-42	-42	-41	-34	-39	14974296	
