16	-46	-39	-35	-69	-42	-43	-45	-45	-55	14969858	
16	-44	-41	-34	-70	-39	-43	-46	-44	-55	14969859	
16	-45	-41	-35	-70	-38	-43	-45	-46	-56	14969860	
16	-47	-39	-36	-69	-43	-43	-46	-45	-56	14969861	
16	-47	-38	-36	-70	-42	-43	-45	-45	-55	14969862	
16	-47	-41	-34	-68	-42	-43	-46	-46	-57	14969863	
16	-47	-41	-41	-70	-42	-43	-46	-46	-56	14969864	
16	-47	-40	-34	-67	-42	-43	-46	-45	-56	14969865	
16	-47	-41	-35	-70	-42	-43	-46	-45	-56	14969866	
16	-46	-39	-34	-70	-40	-42	-46	-46	-57	14969867	
16	-45	-39	-36	-69	-39	-41	-46	-45	-56	14969868	
16	-45	-41	-34	-70	-43	-43	-46	-45	-55	14969869	
16	-47	-40	-34	-70	-42	-41	-44	-45	-55	14969870	
16	-46	-39	-35	-70	-42	-43	-46	-46	-56	14969871	
16	-45	-39	-35	-70	-39	-43	-46	-45	-56	14969872	
16	-47	-41	-35	-70	-43	-43	-46	-45	-56	14969873	
16	-47	-39	-34	-68	-39	-43	-46	-45	-55	14969874	
16	-47	-41	-34	-68	-39	-43	-45	-46	-56	14969875	
16	-45	-41	-35	-70	-39	-43	-46	-44	-56	14969876	
16	-46	-39	-35	-70	-39	-43	-46	-45	-56	14969877	
16	-47	-41	-34	-70	-42	-43	-45	-45	-56	14969878	
16	-45	-40	-34	-69	-42	-43	-45	-45	-56	14969879	
16	-46	-38	-35	-70	-39	-43	-46	-43	-57	14969880	
16	-45	-40	-34	-67	-39	-43	-44	-44	-57	14969881	
16	-44	-39	-34	-69	-39	-43	-46	-47	-57	14969882	
16	-45	-39	-35	-69	-39	-43	-46	-44	-56	14969883	
16	-45	-40	-35	-69	-40	-43	-45	-44	-55	14969884	
16	-46	-41	-35	-66	-38	-43	-46	-47	-57	14969885	
16	-45	-40	-35	-69	-42	-43	-46	-44	-55	14969886	
16	-45	-39	-36	-69	-38	-43	-46	-44	-56	14969887	
16	-44	-39	-35	-70	-42	-43	-45	-45	-57	14969888	
16	-45	-40	-37	-67	-42	-43	-45	-46	-56	14969889	
16	-44	-40	-36	-69	-38	-43	-45	-45	-57	14969890	
16	-47	-40	-35	-69	-38	-41	-45	-45	-57	14969891	
16	-45	-41	-35	-68	-42	-43	-46	-45	-56	14969892	
16	-46	-41	-35	-68	-42	-43	-45	-45	-56	14969893	
16	-47	-41	-34	-68	-42	-43	-46	-46	-55	14969894	
16	-46	-40	-35	-68	-42	-43	-46	-44	-55	14969895	
16	-47	-39	-35	-70	-42	-43	-45	-45	-55	14969896	
16	-45	-42	-34	-67	-42	-43	-46	-45	-56	14969897	
16	-45	-38	-34	-69	-38	-43	-45	-45	-56	14969898	
16	-46	-40	-35	-70	-42	-43	-46	-45	-57	14969899	
16	-47	-40	-34	-70	-42	-43	-46	-45	-56	14969900	
16	-45	-41	-35	-67	-39	-42	-46	-45	-55	14969901	
16	-46	-41	-35	-69	-42	-43	-46	-44	-55	14969902	
16	-46	-41	-34	-67	-42	-42	-46	-45	-55	14969903	
16	-45	-38	-35	-69	-39	-43	-47	-46	-56	14969904	
16	-45	-41	-34	-69	-42	-43	-46	-45	-55	14969905	
16	-46	-41	-34	-70	-42	-43	-47	-47	-56	14969906	
16	-45	-41	-35	-69	-37	-42	-46	-44	-56	14969907	
