3	0	0	-50	0	0	0	-49	0	0	1496795818	
3	0	0	0	-63	-47	-50	0	0	-68	1496795819	
3	-65	0	0	0	0	0	0	0	0	1496795820	
3	0	-62	0	0	0	0	0	-62	0	1496795821	
3	0	0	-59	0	0	0	-41	0	0	1496795823	
3	0	0	0	-88	-51	-48	0	0	0	1496795826	
3	0	0	0	0	0	0	0	-46	-57	1496795827	
3	0	0	-61	0	0	0	-44	0	0	1496795829	
3	-67	-53	0	-55	-52	-43	0	0	0	1496795830	
3	0	0	0	0	0	0	0	-54	0	1496795833	
3	0	0	0	0	0	0	-36	0	0	1496795835	
3	0	0	-58	-55	-52	0	0	0	0	1496795836	
3	0	-49	0	0	0	0	0	0	-49	1496795838	
3	0	0	0	0	0	-42	0	0	0	1496795837	
3	0	0	0	0	0	0	0	-51	0	1496795839	
3	0	0	0	0	0	0	-39	0	0	1496795842	
3	0	-58	0	-56	-44	-51	0	0	0	1496795843	
3	0	0	-58	0	0	0	0	0	0	1496795841	
3	-56	0	0	0	0	0	0	-51	0	1496795845	
3	0	0	-59	0	0	0	-47	0	0	1496795848	
3	0	0	0	-52	0	0	0	0	0	1496795850	
3	0	0	0	0	-47	0	0	0	0	1496795852	
3	0	0	-61	0	0	0	-48	0	0	1496795854	
3	0	0	0	0	0	0	0	-44	0	1496795853	
3	0	0	0	0	0	0	0	0	-52	1496795855	
3	0	0	0	-53	0	0	0	0	0	1496795856	
3	0	0	0	0	-64	0	0	0	0	1496795857	
3	0	0	0	0	0	0	0	0	-57	1496795858	
3	0	0	-60	0	0	0	0	0	0	1496795860	
3	-59	0	0	0	0	0	0	0	0	1496795863	
3	0	0	0	-55	-50	0	0	0	0	1496795862	
3	0	0	0	0	0	-46	0	0	0	1496795861	
3	0	0	0	-53	-43	0	0	0	0	1496795867	
3	0	0	0	0	0	0	-37	0	0	1496795866	
3	0	0	-53	0	0	0	0	0	0	1496795865	
3	0	-53	0	0	0	-48	0	-48	0	1496795868	
3	0	0	0	0	0	0	0	0	-52	1496795869	
3	0	0	-51	0	0	0	-44	0	0	1496795872	
3	0	0	0	-62	-39	0	0	0	0	1496795875	
3	0	0	0	0	0	0	0	-48	-50	1496795877	
3	0	0	-50	0	0	0	-51	0	0	1496795878	
3	-60	-52	0	-56	0	-48	0	0	0	1496795882	
3	0	0	0	0	-49	0	0	0	0	1496795881	
3	0	0	0	0	0	0	-54	0	0	1496795884	
3	0	-53	0	-66	0	0	0	0	0	1496795887	
3	0	0	0	0	-50	0	0	0	0	1496795888	
3	0	0	-55	0	0	-62	-47	0	0	1496795890	
3	0	0	-53	0	0	0	-45	0	0	1496795891	
3	-68	0	0	0	-49	0	0	0	0	1496795892	
3	0	0	0	-58	0	0	0	0	0	1496795893	
3	0	-56	0	0	0	0	0	0	0	1496795894	
3	-72	0	0	0	-59	-53	0	0	-46	1496795895	
3	0	0	0	0	0	0	0	-38	0	1496795896	
3	0	0	0	0	0	0	0	0	-46	1496795897	
3	0	0	0	-69	0	0	0	-38	0	1496795899	
3	0	-52	0	0	0	0	0	0	0	1496795907	
3	0	0	0	0	0	0	-74	0	0	1496795909	
3	0	-55	0	0	0	0	0	0	0	1496795918	
3	0	0	0	-58	0	-44	0	0	0	1496795921	
3	0	0	0	0	0	0	-35	0	0	1496795929	
3	0	0	0	0	0	0	0	0	-70	1496795937	
3	0	0	0	0	-44	0	0	0	0	1496795943	
3	0	-34	0	0	0	0	0	0	0	1496795945	
3	0	0	0	0	0	-61	0	0	0	1496795950	
3	0	0	0	0	0	0	0	0	-77	1496795957	
3	0	0	0	0	0	0	-57	0	0	1496795965	
3	0	0	0	0	-52	0	0	0	0	1496795968	
3	0	0	0	0	0	-58	0	0	0	1496795969	
3	0	0	0	0	0	-59	0	0	0	1496795970	
3	0	0	0	0	0	0	0	-63	0	1496795972	
3	0	0	0	0	0	-57	0	0	0	1496795981	
3	-49	-63	0	0	0	0	0	0	0	1496795982	
3	0	0	0	0	0	0	-60	0	0	1496795989	
3	0	0	0	-73	0	0	0	0	0	1496795990	
3	0	-81	0	0	0	0	0	0	0	1496795992	
3	0	0	0	0	0	0	0	0	-66	1496795993	
3	-46	0	-59	0	-39	-59	-63	0	0	1496796173	
3	0	0	0	0	0	0	-55	0	0	1496796172	
3	0	-56	0	-65	0	0	0	0	-60	1496796174	
3	0	-55	0	0	0	0	0	0	0	1496796175	
3	0	0	-56	0	0	0	0	0	0	1496796176	
3	0	-59	0	0	0	0	0	0	0	1496796178	
3	0	0	0	0	-42	0	0	0	0	1496796180	
3	0	0	0	0	0	-70	0	0	0	1496796181	
3	-42	-51	-55	-60	-42	-61	-55	-55	-58	1496796188	
3	0	-57	-57	-70	-44	0	-55	0	0	1496796194	
3	-50	0	0	0	0	-59	0	0	0	1496796195	
3	0	0	0	0	0	0	0	-53	0	1496796197	
3	0	0	0	0	0	0	0	0	-57	1496796196	
3	-50	0	0	-64	0	-65	0	0	0	1496796201	
3	-48	0	0	0	0	0	0	0	0	1496796202	
3	-54	-47	-66	-59	-42	-59	0	-58	-58	1496796206	
3	-55	0	0	-69	-53	0	-57	0	-56	1496796212	
3	0	0	0	0	0	0	0	-57	0	1496796213	
3	-46	0	0	0	-49	0	-53	0	-61	1496796217	
3	0	0	-44	-68	0	-53	0	-58	0	1496796218	
3	0	0	-65	0	-49	-52	-40	0	-54	1496796233	
3	0	-64	0	0	0	0	0	-44	0	1496796234	
3	0	0	0	-60	0	-59	0	0	0	1496796248	
3	-62	-58	0	0	-56	0	0	0	-56	1496796249	
3	0	0	-61	-66	-57	-58	-49	0	0	1496796264	
3	0	-60	0	0	0	0	0	0	0	1496796266	
3	-63	0	0	0	0	0	0	0	0	1496796268	
3	0	-61	0	-71	-48	-62	0	0	0	1496796280	
3	0	0	-59	0	0	0	-54	0	0	1496796279	
3	-59	0	0	0	0	0	0	0	-69	1496796281	
3	0	0	0	0	0	0	0	-43	0	1496796283	
3	0	0	-53	0	-42	0	-32	0	0	1496796294	
