17	-51	-37	-44	-64	-54	-50	-52	-58	-58	14971779	
17	-51	-45	-34	-57	-45	-54	-64	-57	-65	14971782	
17	-43	-45	-35	-54	-52	-47	-64	-47	-61	14971785	
17	-43	-37	-36	-64	-53	-48	-53	-46	-58	14971788	
17	-51	-45	-35	-66	-43	-54	-53	-47	-60	14971791	
17	-51	-45	-35	-66	-54	-47	-62	-47	-61	14971794	
17	-43	-45	-33	-65	-44	-54	-64	-47	-59	14971797	
17	-44	-37	-35	-65	-54	-54	-52	-46	-58	14971800	
17	-74	-36	-35	-65	-54	-54	-53	-46	-65	14971803	
17	-70	-53	-58	-71	-39	-49	-44	-48	-46	14971710	
17	-51	-44	-34	-65	-53	-54	-64	-47	-57	14971713	
17	-51	-34	-50	-54	-43	-63	-64	-46	-56	14971716	
17	-51	-45	-36	-55	-53	-47	-53	-46	-56	14971719	
17	-51	-37	-35	-65	-54	-47	-64	-57	-58	14971722	
17	-44	-36	-45	-65	-53	-54	-65	-57	-65	14971725	
17	-43	-45	-35	-81	-43	-54	-52	-58	-58	14971728	
17	-51	-45	-43	-66	-53	-54	-64	-47	-58	14971731	
17	-44	-36	-35	-54	-53	-53	-53	-57	-65	14971734	
17	-51	-36	-39	-66	-53	-48	-63	-57	-66	14971737	
17	-51	-37	-35	-65	-53	-73	-64	-57	-57	14971740	
17	-51	-37	-34	-56	-54	-49	-62	-57	-60	14971743	
