2	0	0	0	0	0	0	0	-88	0	1496799128	
2	-83	0	0	0	-80	-74	-64	-68	-71	1496799148	
2	0	0	0	0	0	0	-81	0	0	1496799594	
2	0	0	0	-92	0	-81	0	-67	0	1496799595	
2	-57	-57	-53	0	-66	0	-69	-71	-60	1496799694	
2	0	0	0	-82	0	-63	0	0	0	1496799695	
2	-73	-60	-56	0	-58	0	-35	0	0	1496799794	
2	0	0	0	-56	0	-50	0	-46	-67	1496799795	
2	-60	-60	-61	-63	-46	-41	0	-38	-48	1496799835	
2	0	0	0	0	0	0	-52	0	0	1496799834	
2	-58	0	0	-60	-53	-43	0	-45	-64	1496799855	
2	0	-71	-70	0	0	0	-40	0	0	1496799854	
2	-58	-57	-69	-71	-61	-64	-31	-32	-50	1496799871	
2	0	-52	0	0	0	0	0	0	0	1496799911	
2	-65	0	-61	-68	-44	-57	-42	-35	-50	1496799912	
2	-73	-56	-61	0	-48	0	-37	-29	-57	1496799933	
2	0	0	0	-66	0	-43	0	0	0	1496799934	
2	-67	-65	-68	0	-55	0	-37	0	0	1496800027	
2	0	0	0	-78	0	-75	0	-32	-53	1496800028	
2	-62	-58	-68	-60	-61	-66	-35	-31	-54	1496800093	
2	0	-53	0	-66	-50	-49	-33	-64	-59	1496800291	
2	-76	-67	-68	-62	-50	-47	-34	-40	-56	1496800435	
2	0	-59	-72	0	-52	-76	-37	0	0	1496800535	
2	-52	-60	0	-70	0	0	-63	-46	-54	1496800536	
2	0	-56	-67	0	-52	0	-34	0	0	1496800555	
2	-64	0	0	-75	0	-50	0	-45	0	1496800556	
2	0	0	0	0	0	-50	0	-32	-48	1496800636	
2	-66	-61	-61	-58	-35	0	-43	0	0	1496800635	
2	-63	-51	-62	0	0	0	0	-38	-42	1496800656	
2	0	0	0	-64	-58	-47	-43	0	0	1496800655	
2	0	0	0	0	0	0	0	-71	0	1496800658	
2	0	-62	-62	0	-46	-50	-35	0	0	1496800673	
2	-56	-68	0	-53	0	0	0	-34	-46	1496800674	
2	0	-62	-73	-59	0	-57	-35	0	0	1496800678	
2	0	0	0	0	0	0	0	-42	0	1496800680	
2	-60	-66	-63	-66	-44	-51	-36	-39	-62	1496800690	
2	0	0	0	-56	0	0	0	-48	0	1496800691	
2	-54	-58	-65	0	-44	-55	-41	0	-53	1496800700	
2	0	0	0	-60	0	-47	0	-39	-47	1496800701	
2	0	-61	0	0	0	0	-43	0	0	1496800706	
2	-60	-68	-66	-66	-46	-50	-42	-41	-54	1496800710	
2	0	0	0	0	0	0	0	-40	0	1496800711	
2	-63	-63	-65	0	0	-50	0	-40	-58	1496800714	
2	0	0	0	-60	0	0	0	0	0	1496800715	
2	0	-59	-66	-65	-43	-66	-29	0	0	1496800720	
2	-63	0	0	0	0	0	0	-62	-49	1496800721	
2	-67	-63	-73	0	0	-48	-35	-35	-65	1496800729	
2	0	0	0	-58	-71	0	0	0	0	1496800730	
2	0	0	0	0	0	0	-36	0	0	1496800740	
2	0	0	0	-67	-68	-59	0	0	0	1496800741	
2	-62	0	0	0	0	0	0	0	-54	1496800743	
2	0	-65	0	0	0	0	0	-45	0	1496800744	
2	0	-65	-73	0	-56	-60	-35	0	-60	1496800749	
2	-65	0	0	-59	0	0	0	-34	0	1496800750	
2	-62	-66	-66	-66	-81	-51	-38	-45	-58	1496800760	
2	0	0	0	0	0	0	0	0	-64	1496800761	
2	0	0	-76	0	0	0	-35	0	0	1496800770	
2	0	-64	0	0	-54	-54	0	0	0	1496800771	
2	-61	0	0	-70	0	0	0	0	-58	1496800772	
2	0	0	0	0	0	0	0	-40	-54	1496800773	
2	-69	-70	-72	-61	-60	-50	-46	-38	-54	1496800780	
2	0	0	0	-58	0	0	0	-40	0	1496800781	
2	-72	-60	-78	0	-58	0	-36	0	0	1496800789	
2	0	0	0	-62	0	-52	0	-46	-57	1496800790	
2	0	0	0	-66	0	-48	0	-35	-59	1496800801	
2	-64	0	0	0	0	0	0	0	-54	1496800802	
2	0	0	0	0	0	0	-37	0	0	1496800800	
2	-75	-65	0	-69	-53	0	0	0	-64	1496800810	
2	0	0	0	0	0	-50	0	-35	0	1496800811	
2	0	0	-67	0	0	0	-45	0	0	1496800809	
2	0	-62	-70	-61	-54	-60	-34	0	0	1496800820	
2	0	0	0	0	0	0	0	-34	0	1496800822	
2	-56	0	0	-66	0	0	0	0	-58	1496800821	
2	0	-75	-69	0	-48	0	-45	0	0	1496800829	
2	-57	0	0	0	0	-52	0	-44	-68	1496800830	
2	-56	-64	-66	-60	-51	-53	-36	-53	-58	1496800840	
2	-69	-63	0	0	-53	0	-36	0	0	1496800849	
2	0	0	-62	-60	0	-52	0	-33	-60	1496800850	
2	0	-64	0	-58	-56	0	-43	0	0	1496800861	
2	-56	0	0	0	0	-54	0	-34	-61	1496800862	
2	-61	0	0	0	-59	-60	0	-34	-60	1496800870	
2	0	0	0	-74	0	0	0	0	0	1496800871	
2	0	0	-60	0	0	0	-42	0	0	1496800869	
2	-70	-72	-64	-68	-62	-58	-35	-43	-62	1496800880	
2	-54	-65	-59	-65	-50	-48	-30	-31	-60	14971529	
2	-52	-61	-57	-58	-50	-45	-37	-32	-64	14971532	
2	-53	-65	-60	-57	-70	-47	-30	-41	-61	14971535	
2	-52	-60	-61	-59	-54	-47	-37	-69	-56	14971538	
2	-67	-58	-61	-70	-42	-61	-49	-80	-66	14971541	
2	-54	-54	-58	-61	-46	-48	-37	-43	-57	14971544	
2	-53	-52	-62	-60	-48	-50	-39	-78	-56	14971547	
2	-56	-57	-64	-61	-53	-45	-37	-41	-61	14971550	
2	-59	-54	-67	-63	-46	-45	-38	-70	-56	14971553	
2	-51	-53	-53	-61	-54	-45	-31	-41	-58	14971556	
2	-52	-52	-53	-61	-44	-45	-30	-31	-52	14971559	
2	-53	-53	-54	-68	-45	-55	-30	-33	-58	14971562	
2	-53	-53	-52	-62	-53	-45	-36	-40	-52	14971565	
2	-53	-53	-52	-61	-45	-45	-36	-41	-53	14971568	
2	-52	-53	-53	-67	-53	-46	-36	-40	-53	14971571	
2	-81	-51	-59	-59	-50	-48	-37	-71	-56	14971574	
2	-53	-52	-63	-59	-46	-49	-38	-70	-55	14971577	
2	-61	-53	-59	-65	-70	-56	-30	-72	-56	14971580	
2	-52	-51	-57	-58	-58	-47	-31	-42	-60	14971583	
2	-64	-54	-63	-69	-62	-57	-38	-32	-68	14971586	
